BEN,CH4,CO,EBE,NMHC,NO,NO2,NOx,O3,PM10,PM25,SO2,TCH,TOL,Month,Year,AQI_category
0.0,1.0,0.0,0.9166666666666666,0.0,29.166666666666668,60.583333333333336,105.375,33.125,19.291666666666668,8.0,7.208333333333333,1.0,2.7916666666666665,0,7,1
0.0,1.0,0.0,0.6363636363636364,0.0,21.727272727272727,60.09090909090909,93.22727272727273,38.22727272727273,17.545454545454547,8.0,11.045454545454545,1.0,2.772727272727273,0,7,1
0.0,1.0,0.0,0.5217391304347826,0.0,15.304347826086957,55.34782608695652,78.65217391304348,38.65217391304348,14.869565217391305,8.0,11.217391304347826,1.0,2.391304347826087,0,7,1
0.0,1.0,0.0,0.20833333333333334,0.0,17.833333333333332,49.666666666666664,77.0,38.958333333333336,17.75,8.0,7.166666666666667,1.0,1.4166666666666667,0,7,1
0.0,1.0,0.0,0.6956521739130435,0.0,17.82608695652174,54.47826086956522,81.8695652173913,45.73913043478261,17.130434782608695,8.0,9.869565217391305,1.0,2.869565217391304,0,7,1
0.0,1.0,0.0,0.7727272727272727,0.0,19.545454545454547,56.40909090909091,86.31818181818181,48.09090909090909,22.772727272727273,8.0,9.818181818181818,1.0,2.727272727272727,0,7,1
0.0,1.0,0.0,1.105263157894737,0.0,28.105263157894736,75.6842105263158,118.78947368421052,34.1578947368421,38.0,8.0,9.631578947368421,1.0,4.842105263157895,0,7,1
0.0,1.0,0.0,0.631578947368421,0.0,28.105263157894736,53.526315789473685,96.73684210526316,40.63157894736842,22.263157894736842,8.0,7.315789473684211,1.0,3.6842105263157894,0,7,1
0.0,1.0,0.0,0.5,0.0,27.541666666666668,54.708333333333336,96.79166666666667,40.833333333333336,15.291666666666666,8.0,7.125,1.0,3.2083333333333335,0,7,1
0.0,1.0,0.0,0.25,0.0,17.625,46.708333333333336,73.83333333333333,37.416666666666664,12.666666666666666,8.0,6.416666666666667,1.0,0.7916666666666666,0,7,1
0.0,1.0,0.0,0.041666666666666664,0.0,19.25,46.666666666666664,76.125,45.541666666666664,10.625,8.0,6.458333333333333,1.0,0.5833333333333334,0,7,1
0.0,1.0,0.0,0.5909090909090909,0.0,31.454545454545453,60.95454545454545,109.13636363636364,37.36363636363637,18.5,8.0,8.590909090909092,1.0,3.1363636363636362,0,7,1
0.0,1.0,0.0,0.75,0.0,27.875,66.5,109.25,35.0,23.333333333333332,8.0,9.791666666666666,1.0,4.416666666666667,0,7,1
0.0,1.0,0.0,0.9545454545454546,0.0,37.09090909090909,60.5,117.4090909090909,22.454545454545453,24.772727272727273,8.0,8.818181818181818,1.0,5.181818181818182,0,7,0
0.0,1.0,0.0,1.105263157894737,0.0,33.89473684210526,71.05263157894737,123.10526315789474,27.42105263157895,27.31578947368421,8.0,8.526315789473685,1.0,6.578947368421052,0,7,0
0.0,1.0,0.0,0.9047619047619048,0.0,30.80952380952381,67.0952380952381,114.33333333333333,39.904761904761905,27.38095238095238,8.0,8.904761904761905,1.0,4.714285714285714,0,7,1
0.0,1.0,0.0,0.9285714285714286,0.0,14.428571428571429,57.714285714285715,80.0,61.214285714285715,27.0,8.0,7.5,1.0,3.9285714285714284,0,7,1
0.0,1.0,0.0,0.6666666666666666,0.0,15.619047619047619,66.80952380952381,90.61904761904762,47.285714285714285,33.57142857142857,8.0,7.666666666666667,1.0,3.4761904761904763,0,7,1
0.0,1.0,0.0,0.5714285714285714,0.0,20.761904761904763,52.333333333333336,84.14285714285714,46.23809523809524,21.761904761904763,8.0,6.666666666666667,1.0,3.4761904761904763,0,7,1
0.0,1.0,0.0,0.8333333333333334,0.0,27.791666666666668,59.333333333333336,101.91666666666667,48.416666666666664,24.5,8.0,7.25,1.0,3.2916666666666665,0,7,1
0.0,1.0,0.0,0.7083333333333334,0.0,19.75,56.958333333333336,87.29166666666667,48.666666666666664,17.958333333333332,8.0,7.041666666666667,1.0,2.5833333333333335,0,7,1
0.0,1.0,0.0,0.17391304347826086,0.0,12.956521739130435,53.52173913043478,73.21739130434783,47.608695652173914,22.956521739130434,8.0,6.739130434782608,1.0,3.347826086956522,8,7,1
0.0,1.0,0.0,0.14285714285714285,0.0,8.476190476190476,50.04761904761905,62.857142857142854,60.666666666666664,29.666666666666668,8.0,7.238095238095238,1.0,1.4285714285714286,8,7,1
0.0,1.0,0.0,0.2,0.0,8.65,50.7,63.75,59.75,29.3,8.0,7.15,1.0,1.6,8,7,1
0.0,1.0,0.0,1.0,0.0,10.15,60.6,76.1,45.95,41.2,8.0,7.4,1.0,1.0,8,7,1
0.0,1.0,0.0,0.8947368421052632,0.0,17.63157894736842,56.10526315789474,83.10526315789474,46.10526315789474,26.68421052631579,8.0,6.894736842105263,1.0,2.5789473684210527,8,7,1
0.0,1.0,0.0,1.0,0.0,21.38888888888889,59.22222222222222,91.83333333333333,42.22222222222222,35.05555555555556,8.0,7.722222222222222,1.0,7.222222222222222,8,7,1
0.0,1.0,0.0,1.0,0.0,21.0,62.166666666666664,94.33333333333333,53.111111111111114,51.166666666666664,8.0,7.5,1.0,7.111111111111111,8,7,1
0.0,1.0,0.0,1.0,0.0,24.75,69.08333333333333,107.25,29.208333333333332,22.666666666666668,8.0,6.791666666666667,1.0,4.916666666666667,8,7,0
0.0,1.0,0.0,1.0,0.0,29.82608695652174,62.52173913043478,108.34782608695652,30.782608695652176,16.347826086956523,8.0,6.6521739130434785,1.0,4.565217391304348,8,7,0
0.0,1.0,0.0,1.0,0.0,13.125,57.625,77.79166666666667,32.666666666666664,10.25,8.0,6.0,1.0,2.8333333333333335,8,7,1
0.0,1.0,0.0,1.0,0.0,7.5,44.208333333333336,55.541666666666664,54.0,12.083333333333334,8.0,6.75,1.0,1.375,8,7,1
0.0,1.0,0.0,1.0,0.0,21.695652173913043,61.21739130434783,94.43478260869566,51.04347826086956,19.73913043478261,8.0,6.826086956521739,1.0,3.4782608695652173,8,7,1
0.0,1.0,0.0,1.0,0.0,33.40909090909091,64.18181818181819,115.5,42.0,19.863636363636363,8.0,7.2272727272727275,1.0,4.954545454545454,8,7,1
0.0,1.0,0.0,1.0,0.0,35.73913043478261,64.69565217391305,119.47826086956522,34.52173913043478,13.043478260869565,8.0,7.086956521739131,1.0,2.739130434782609,8,7,1
0.0,1.0,0.0,1.0,0.0,18.043478260869566,45.26086956521739,72.65217391304348,56.26086956521739,12.304347826086957,8.0,6.217391304347826,1.0,1.0,8,7,1
0.0,1.0,0.0,0.9130434782608695,0.0,26.08695652173913,54.30434782608695,94.26086956521739,35.91304347826087,14.73913043478261,8.0,6.434782608695652,1.0,2.0434782608695654,8,7,1
0.0,1.0,0.0,0.5416666666666666,0.0,19.791666666666668,57.791666666666664,87.91666666666667,39.625,15.541666666666666,8.0,6.416666666666667,1.0,1.7916666666666667,8,7,1
0.0,1.0,0.0,0.20833333333333334,0.0,10.958333333333334,47.916666666666664,64.70833333333333,47.208333333333336,12.791666666666666,8.0,6.25,1.0,1.5416666666666667,8,7,1
0.0,1.0,0.0,0.42857142857142855,0.0,17.142857142857142,55.285714285714285,81.57142857142857,39.61904761904762,11.952380952380953,8.0,6.523809523809524,1.0,2.9523809523809526,8,7,1
0.0,1.0,0.0,0.5789473684210527,0.0,31.31578947368421,65.63157894736842,113.42105263157895,37.63157894736842,20.31578947368421,8.0,7.2105263157894735,1.0,5.157894736842105,8,7,1
0.0,1.0,0.0,0.7368421052631579,0.0,39.63157894736842,70.21052631578948,131.0,22.42105263157895,26.157894736842106,8.0,7.473684210526316,1.0,6.684210526315789,8,7,0
0.0,1.0,0.0,0.6521739130434783,0.0,34.130434782608695,59.43478260869565,111.78260869565217,34.69565217391305,20.47826086956522,8.0,6.695652173913044,1.0,4.0,8,7,1
0.0,1.0,0.0,0.43478260869565216,0.0,44.52173913043478,56.08695652173913,124.47826086956522,24.130434782608695,17.82608695652174,8.0,6.565217391304348,1.0,3.130434782608696,8,7,0
0.0,1.0,0.0,0.5,0.0,20.208333333333332,44.666666666666664,75.75,44.416666666666664,11.791666666666666,8.0,5.666666666666667,1.0,1.0416666666666667,8,7,1
0.0,1.0,0.0,0.34782608695652173,0.0,16.565217391304348,48.608695652173914,73.91304347826087,39.69565217391305,13.304347826086957,8.0,5.6521739130434785,1.0,1.608695652173913,8,7,1
0.0,1.0,0.0,0.5909090909090909,0.0,31.045454545454547,56.36363636363637,103.95454545454545,43.36363636363637,13.454545454545455,8.0,6.454545454545454,1.0,3.1818181818181817,8,7,1
0.0,1.0,0.0,0.3181818181818182,0.0,29.0,61.54545454545455,106.0,51.31818181818182,19.772727272727273,8.0,6.7727272727272725,1.0,3.8181818181818183,8,7,1
0.0,1.0,0.0,0.6521739130434783,0.0,34.08695652173913,64.26086956521739,116.43478260869566,40.78260869565217,18.652173913043477,8.0,6.739130434782608,1.0,3.9565217391304346,8,7,1
0.0,1.0,0.0,0.5,0.0,38.75,61.416666666666664,120.79166666666667,47.416666666666664,21.0,8.0,6.875,1.0,3.5,8,7,1
0.0,1.0,0.0,0.7272727272727273,0.0,35.0,69.95454545454545,123.54545454545455,28.818181818181817,22.90909090909091,8.0,6.818181818181818,1.0,4.181818181818182,8,7,0
0.0,1.0,0.0,0.19047619047619047,0.0,25.857142857142858,59.42857142857143,99.0,36.80952380952381,16.857142857142858,8.0,6.190476190476191,1.0,2.9523809523809526,8,7,1
0.0,1.0,0.0,0.041666666666666664,0.0,17.416666666666668,51.166666666666664,77.66666666666667,36.0,16.166666666666668,8.0,5.958333333333333,1.0,1.625,6,7,1
0.0,1.0,0.0,0.3,0.0,22.45,55.35,89.65,36.15,17.5,8.0,6.15,1.0,3.0,6,7,1
0.0,1.0,0.0,0.43478260869565216,0.0,20.565217391304348,60.869565217391305,92.30434782608695,48.34782608695652,16.652173913043477,8.0,6.304347826086956,1.0,5.0,6,7,1
0.0,1.0,0.0,0.4583333333333333,0.0,23.0,56.25,91.5,50.791666666666664,18.333333333333332,8.0,6.375,1.0,3.7083333333333335,6,7,1
0.0,1.0,0.0,0.6666666666666666,0.0,30.72222222222222,65.5,112.38888888888889,31.77777777777778,26.38888888888889,8.0,7.166666666666667,1.0,5.666666666666667,6,7,0
0.0,1.0,0.0,0.0,0.0,17.523809523809526,50.19047619047619,77.0,48.95238095238095,11.80952380952381,8.0,6.285714285714286,1.0,3.8095238095238093,6,7,1
0.0,1.0,0.0,0.041666666666666664,0.0,11.0,39.708333333333336,56.541666666666664,64.58333333333333,14.041666666666666,8.0,6.041666666666667,1.0,1.625,6,7,1
0.0,1.0,0.0,0.16666666666666666,0.0,9.875,34.083333333333336,49.583333333333336,59.625,10.541666666666666,8.0,6.0,1.0,0.5833333333333334,6,7,1
0.0,1.0,0.0,0.16666666666666666,0.0,20.333333333333332,53.208333333333336,84.33333333333333,44.333333333333336,15.833333333333334,8.0,6.208333333333333,1.0,3.0833333333333335,6,7,1
0.0,1.0,0.0,0.3333333333333333,0.0,13.857142857142858,47.714285714285715,68.85714285714286,54.476190476190474,16.523809523809526,8.0,6.190476190476191,1.0,3.0,6,7,1
0.0,1.0,0.0,0.43478260869565216,0.0,19.347826086956523,57.130434782608695,86.8695652173913,50.08695652173913,20.26086956521739,8.0,6.043478260869565,1.0,4.086956521739131,6,7,1
0.0,1.0,0.0,0.25,0.0,18.291666666666668,60.25,88.54166666666667,48.458333333333336,18.583333333333332,8.0,6.208333333333333,1.0,4.083333333333333,6,7,1
0.0,1.0,0.0,0.4782608695652174,0.0,32.78260869565217,59.91304347826087,110.21739130434783,31.695652173913043,20.043478260869566,8.0,7.043478260869565,1.0,4.913043478260869,6,7,0
0.0,1.0,0.0,0.22727272727272727,0.0,30.545454545454547,61.81818181818182,108.45454545454545,42.13636363636363,24.90909090909091,8.0,6.909090909090909,1.0,4.818181818181818,6,7,1
0.0,1.0,0.0,0.09090909090909091,0.0,26.681818181818183,60.04545454545455,101.04545454545455,37.5,31.045454545454547,8.0,6.863636363636363,1.0,3.5454545454545454,6,7,1
0.0,1.0,0.0,0.21739130434782608,0.0,31.565217391304348,46.95652173913044,95.3913043478261,28.347826086956523,23.0,8.0,6.434782608695652,1.0,3.6956521739130435,6,7,0
0.0,1.0,0.0,0.14285714285714285,0.0,21.476190476190474,48.76190476190476,81.71428571428571,39.57142857142857,15.476190476190476,8.0,6.0,1.0,3.1904761904761907,6,7,1
0.0,1.0,0.0,0.4166666666666667,0.0,28.291666666666668,62.75,106.33333333333333,45.875,21.833333333333332,8.0,6.916666666666667,1.0,4.416666666666667,6,7,1
0.0,1.0,0.0,0.75,0.0,37.95,85.6,143.95,44.8,34.45,8.0,7.45,1.0,6.0,6,7,1
0.0,1.0,0.0,0.5789473684210527,0.0,33.10526315789474,83.21052631578948,134.05263157894737,47.21052631578947,35.78947368421053,8.0,7.368421052631579,1.0,6.0,6,7,1
0.0,1.0,0.0,0.0,0.0,11.65,53.65,71.4,69.55,29.4,8.0,6.25,1.0,2.7,6,7,2
0.0,1.0,0.0,0.0,0.0,9.75,40.4,55.4,84.1,21.9,8.0,6.1,1.0,1.4,6,7,2
0.0,1.0,0.0,0.625,0.0,20.1875,62.6875,93.5,58.0,40.75,8.0,6.9375,1.0,3.75,6,7,1
0.0,1.0,0.0,0.36363636363636365,0.0,15.636363636363637,58.77272727272727,82.86363636363636,67.86363636363636,25.045454545454547,8.0,5.7272727272727275,1.0,3.727272727272727,6,7,2
0.0,1.0,0.0,0.42105263157894735,0.0,16.63157894736842,71.52631578947368,96.94736842105263,55.26315789473684,27.526315789473685,8.0,6.473684210526316,1.0,4.368421052631579,6,7,1
0.0,1.0,0.0,0.21428571428571427,0.0,19.357142857142858,65.21428571428571,94.92857142857143,54.57142857142857,35.285714285714285,8.0,6.785714285714286,1.0,3.642857142857143,6,7,1
0.0,1.0,0.0,0.21052631578947367,0.0,13.842105263157896,57.10526315789474,78.3157894736842,58.73684210526316,23.894736842105264,8.0,6.684210526315789,1.0,4.315789473684211,6,7,1
0.0,1.0,0.0,0.0,0.0,11.714285714285714,55.142857142857146,79.28571428571429,49.714285714285715,34.285714285714285,8.0,6.857142857142857,1.0,2.4285714285714284,6,7,1
0.0,1.0,0.0,0.0,0.0,16.0,70.0,109.0,65.44444444444444,34.55555555555556,8.0,6.666666666666667,1.0,2.0,6,7,2
0.0,1.0,0.0,0.13636363636363635,0.0,16.772727272727273,73.81818181818181,106.18181818181819,55.95454545454545,26.181818181818183,8.0,6.545454545454546,1.0,2.1818181818181817,6,7,1
0.0,1.0,0.0,0.2,0.0,28.0,81.85,124.7,27.9,33.4,8.0,6.45,1.0,3.75,5,7,0
0.0,1.0,0.0,0.09090909090909091,0.0,29.363636363636363,61.09090909090909,106.31818181818181,19.181818181818183,36.36363636363637,8.0,6.818181818181818,1.0,3.090909090909091,5,7,0
0.0,1.0,0.0,0.08333333333333333,0.0,20.916666666666668,57.083333333333336,89.16666666666667,33.916666666666664,23.5,8.0,5.916666666666667,1.0,1.9583333333333333,5,7,1
0.0,1.0,0.0,0.043478260869565216,0.0,29.47826086956522,66.6086956521739,111.65217391304348,26.956521739130434,35.47826086956522,8.0,6.173913043478261,1.0,3.130434782608696,5,7,0
0.0,1.0,0.0,0.041666666666666664,0.0,20.083333333333332,44.708333333333336,75.375,20.5,33.5,8.0,6.0,1.0,1.5,5,7,0
0.0,1.0,0.0,0.4090909090909091,0.0,28.5,44.36363636363637,87.95454545454545,27.727272727272727,23.181818181818183,8.0,6.2272727272727275,1.0,0.7272727272727273,5,7,0
0.0,1.0,0.0,0.05263157894736842,0.0,30.36842105263158,51.89473684210526,98.3157894736842,42.473684210526315,27.473684210526315,8.0,7.105263157894737,1.0,1.8421052631578947,5,7,1
0.0,1.0,0.0,0.047619047619047616,0.0,29.80952380952381,68.04761904761905,113.76190476190476,55.95238095238095,32.523809523809526,8.0,8.238095238095237,1.0,2.1904761904761907,5,7,1
0.0,1.0,0.0,0.0,0.0,34.05555555555556,79.33333333333333,131.66666666666666,46.666666666666664,38.611111111111114,8.0,7.833333333333333,1.0,3.0555555555555554,5,7,1
0.0,1.0,0.0,0.2,0.0,40.45,87.5,149.55,41.7,36.85,8.0,8.95,1.0,4.6,5,7,1
0.0,1.0,0.0,0.047619047619047616,0.0,24.285714285714285,53.38095238095238,90.76190476190476,35.80952380952381,36.142857142857146,8.0,7.571428571428571,1.0,2.7142857142857144,5,7,1
0.0,1.0,0.0,0.08333333333333333,0.0,13.416666666666666,36.958333333333336,57.541666666666664,44.625,21.75,8.0,6.916666666666667,1.0,1.5,5,7,1
0.0,1.0,0.0,0.6521739130434783,0.0,6.826086956521739,25.73913043478261,36.130434782608695,70.17391304347827,8.565217391304348,8.0,6.086956521739131,1.0,0.2608695652173913,5,7,2
0.0,1.0,0.0,0.21739130434782608,0.0,14.217391304347826,42.21739130434783,64.08695652173913,39.91304347826087,18.91304347826087,8.0,6.217391304347826,1.0,2.0869565217391304,5,7,1
0.0,1.0,0.0,0.047619047619047616,0.0,15.952380952380953,50.523809523809526,75.14285714285714,31.761904761904763,29.761904761904763,8.0,6.0476190476190474,1.0,2.0476190476190474,5,7,0
0.0,1.0,0.0,0.19047619047619047,0.0,16.047619047619047,55.95238095238095,80.47619047619048,25.666666666666668,32.95238095238095,8.0,6.0476190476190474,1.0,4.142857142857143,5,7,0
0.0,1.0,0.0,0.5294117647058824,0.0,18.647058823529413,66.23529411764706,94.82352941176471,30.41176470588235,40.88235294117647,8.0,6.588235294117647,1.0,5.176470588235294,5,7,0
0.0,1.0,0.0,0.21052631578947367,0.0,15.526315789473685,60.36842105263158,84.0,32.68421052631579,31.736842105263158,8.0,6.157894736842105,1.0,4.631578947368421,5,7,1
0.0,1.0,0.0,0.0,0.0,10.642857142857142,44.07142857142857,60.42857142857143,40.642857142857146,42.5,8.0,6.0,1.0,3.5714285714285716,5,7,1
0.0,1.0,0.0,0.07142857142857142,0.0,14.0,45.5,67.14285714285714,34.0,51.642857142857146,8.0,6.142857142857143,1.0,2.642857142857143,5,7,1
0.0,1.0,0.0,0.13636363636363635,0.0,13.454545454545455,54.59090909090909,75.0,54.36363636363637,32.36363636363637,8.0,6.681818181818182,1.0,3.772727272727273,5,7,1
0.0,1.0,0.0,0.2222222222222222,0.0,14.5,49.05555555555556,71.38888888888889,70.77777777777777,22.77777777777778,8.0,7.0,1.0,3.5,5,7,2
0.0,1.0,0.0,0.3076923076923077,0.0,17.692307692307693,69.0,96.07692307692308,58.07692307692308,38.84615384615385,8.0,7.769230769230769,1.0,6.153846153846154,5,7,1
0.0,1.0,0.0,0.30434782608695654,0.0,28.217391304347824,61.52173913043478,104.8695652173913,58.34782608695652,31.434782608695652,8.0,7.608695652173913,1.0,4.217391304347826,5,7,1
0.0,1.0,0.0,0.0,0.0,12.833333333333334,40.583333333333336,60.333333333333336,49.583333333333336,30.791666666666668,8.0,6.875,1.0,2.2083333333333335,5,7,1
0.0,1.0,0.0,0.041666666666666664,0.0,13.791666666666666,38.666666666666664,59.791666666666664,42.458333333333336,20.875,8.0,6.75,1.0,2.2083333333333335,5,7,1
0.0,1.0,0.0,0.041666666666666664,0.0,14.208333333333334,46.916666666666664,68.45833333333333,49.458333333333336,25.166666666666668,8.0,7.041666666666667,1.0,2.75,5,7,1
0.0,1.0,0.0,0.13636363636363635,0.0,25.545454545454547,52.40909090909091,91.77272727272727,33.09090909090909,30.681818181818183,8.0,7.2727272727272725,1.0,3.909090909090909,5,7,1
0.0,1.0,0.0,0.5652173913043478,0.0,23.304347826086957,61.56521739130435,97.26086956521739,38.52173913043478,30.91304347826087,8.0,7.782608695652174,1.0,5.695652173913044,5,7,1
0.0,1.0,0.0,0.7222222222222222,0.0,27.11111111111111,70.72222222222223,112.27777777777777,40.166666666666664,33.0,8.0,8.0,1.0,5.611111111111111,5,7,1
0.0,1.0,0.0,0.25,0.0,21.875,59.5625,93.5625,37.9375,35.8125,8.0,7.625,1.0,6.5,5,7,1
0.0,1.0,0.0,0.2857142857142857,0.0,16.238095238095237,47.857142857142854,72.9047619047619,39.0,29.142857142857142,8.0,7.190476190476191,1.0,5.428571428571429,1,7,1
0.0,1.0,0.0,0.0,0.0,6.1875,37.8125,47.25,73.4375,23.5,8.0,7.5625,1.0,4.1875,1,7,2
0.0,1.0,0.0,0.10526315789473684,0.0,8.105263157894736,35.21052631578947,47.68421052631579,60.94736842105263,32.94736842105263,8.0,7.421052631578948,1.0,2.3157894736842106,1,7,1
0.0,1.0,0.0,0.17647058823529413,0.0,14.058823529411764,52.470588235294116,74.41176470588235,59.294117647058826,37.294117647058826,8.0,7.647058823529412,1.0,3.588235294117647,1,7,1
0.0,1.0,0.0,0.6,0.0,22.066666666666666,72.93333333333334,106.6,56.06666666666667,49.53333333333333,8.0,8.4,1.0,5.266666666666667,1,7,1
0.0,1.0,0.0,0.5625,0.0,17.6875,60.875,88.125,59.6875,37.125,8.0,7.875,1.0,5.25,1,7,1
0.0,1.0,0.0,0.17391304347826086,0.0,18.47826086956522,51.608695652173914,80.0,58.21739130434783,30.17391304347826,8.0,7.130434782608695,1.0,3.3043478260869565,1,7,1
0.0,1.0,0.0,0.2,0.0,10.533333333333333,43.733333333333334,59.8,61.333333333333336,27.066666666666666,8.0,6.933333333333334,1.0,3.1333333333333333,1,7,1
0.0,1.0,0.0,0.0,0.0,6.166666666666667,32.666666666666664,41.916666666666664,61.0,25.083333333333332,8.0,6.833333333333333,1.0,1.0833333333333333,1,7,1
0.0,1.0,0.0,0.1,0.0,10.8,50.45,67.15,66.65,23.35,8.0,7.55,1.0,2.35,1,7,2
0.0,1.0,0.0,0.4782608695652174,0.0,22.217391304347824,53.47826086956522,87.69565217391305,46.17391304347826,40.30434782608695,8.0,7.3478260869565215,1.0,2.782608695652174,1,7,1
0.0,1.0,0.0,0.25,0.0,19.875,36.666666666666664,67.16666666666667,44.333333333333336,21.666666666666668,8.0,6.666666666666667,1.0,1.125,1,7,1
0.0,1.0,0.0,0.55,0.0,9.85,41.15,56.2,71.05,22.4,8.0,6.65,1.0,2.0,1,7,2
0.0,1.0,0.0,0.0,0.0,22.647058823529413,54.8235294117647,89.3529411764706,51.0,24.529411764705884,8.0,7.176470588235294,1.0,2.0,1,7,1
0.0,1.0,0.0,0.0,0.0,7.833333333333333,31.666666666666668,43.625,70.08333333333333,15.916666666666666,8.0,6.291666666666667,1.0,2.0,1,7,2
0.0,1.0,0.0,0.0,0.0,13.91304347826087,52.56521739130435,74.04347826086956,45.73913043478261,26.869565217391305,8.0,7.913043478260869,1.0,2.0,1,7,1
0.0,1.0,0.0,0.0,0.0,9.652173913043478,39.869565217391305,54.69565217391305,53.30434782608695,17.391304347826086,8.0,6.565217391304348,1.0,2.0,1,7,1
0.0,1.0,0.0,0.0,0.0,37.57142857142857,75.0,132.61904761904762,38.61904761904762,37.523809523809526,8.0,9.0,1.0,2.0,1,7,1
0.0,1.0,0.0,0.0,0.0,17.38888888888889,60.77777777777778,87.38888888888889,53.5,24.944444444444443,8.0,7.666666666666667,1.0,2.0,1,7,1
0.0,1.0,0.0,0.0,0.0,15.833333333333334,48.833333333333336,73.38888888888889,60.94444444444444,28.22222222222222,8.0,7.5,1.0,2.0,1,7,1
0.0,1.0,0.0,0.0,0.0,16.0,60.166666666666664,84.66666666666667,57.94444444444444,32.5,8.0,7.722222222222222,1.0,2.0,1,7,1
0.0,1.0,0.0,0.0,0.0,16.956521739130434,50.130434782608695,76.26086956521739,48.91304347826087,25.73913043478261,8.0,7.478260869565218,1.0,2.0,1,7,1
0.0,1.0,0.0,0.0,0.0,6.666666666666667,30.208333333333332,40.583333333333336,60.791666666666664,18.875,8.0,6.583333333333333,1.0,2.0,1,7,1
0.0,1.0,0.0,0.0,0.0,8.608695652173912,42.608695652173914,55.91304347826087,60.47826086956522,24.956521739130434,8.0,6.956521739130435,1.0,2.0,1,7,1
0.0,1.0,0.0,0.0,0.0,18.5,51.55555555555556,79.72222222222223,53.166666666666664,22.555555555555557,8.0,7.611111111111111,1.0,2.0,1,7,1
0.0,1.0,0.0,0.0,0.0,19.36842105263158,50.473684210526315,80.15789473684211,53.89473684210526,35.421052631578945,8.0,7.7894736842105265,1.0,2.0,1,7,1
0.0,1.0,0.0,0.0,0.0,11.666666666666666,46.333333333333336,64.08333333333333,58.208333333333336,18.083333333333332,8.0,7.0,1.0,2.0,1,7,1
0.0,1.0,0.0,0.08695652173913043,0.0,13.695652173913043,51.391304347826086,72.47826086956522,59.65217391304348,14.91304347826087,8.0,6.956521739130435,1.0,3.6956521739130435,1,7,1
0.0,1.0,0.0,0.0,0.0,14.0,48.130434782608695,69.47826086956522,68.6086956521739,15.608695652173912,8.0,7.130434782608695,1.0,2.9565217391304346,1,7,2
0.0,1.0,0.0,0.08695652173913043,0.0,13.347826086956522,43.130434782608695,63.608695652173914,55.608695652173914,17.652173913043477,8.0,6.869565217391305,1.0,1.434782608695652,1,7,1
0.0,1.0,0.0,0.19047619047619047,0.0,10.857142857142858,50.857142857142854,67.57142857142857,52.476190476190474,16.666666666666668,8.0,6.761904761904762,1.0,2.142857142857143,1,7,1
0.0,1.0,0.0,0.13636363636363635,0.0,20.045454545454547,60.68181818181818,91.27272727272727,53.40909090909091,14.954545454545455,8.0,7.181818181818182,1.0,3.727272727272727,11,7,1
0.0,1.0,0.0,0.2727272727272727,0.0,33.36363636363637,74.45454545454545,125.5,33.13636363636363,26.681818181818183,8.0,8.227272727272727,1.0,6.136363636363637,11,7,1
0.0,1.0,0.0,0.16666666666666666,0.0,28.583333333333332,58.708333333333336,102.45833333333333,39.833333333333336,24.75,8.0,7.458333333333333,1.0,5.083333333333333,11,7,1
0.0,1.0,0.0,0.20833333333333334,0.0,28.041666666666668,52.291666666666664,95.25,39.0,26.833333333333332,8.0,7.666666666666667,1.0,4.708333333333333,11,7,1
0.0,1.0,0.0,0.16666666666666666,0.0,26.916666666666668,49.083333333333336,90.375,36.333333333333336,20.291666666666668,8.0,6.875,1.0,4.125,11,7,1
